Inserting Teams:
Team ID		Depth
PIT1977         0
HOU2008         14
HOU2008         0
HOU2008         0
HOU2008         0
HOU2008         0
BOS1979         21
BOS1979         0
BOS1979         0
BOS1979         0
BOS1979         0
PHI1968         10
PHI1968         0
PHI1968         0
PHI1968         0
PHI1968         0
BAL1980         7
BAL1980         0
BAL1980         0
BAL1980         0
BAL1980         0
ARI2011         9
ARI2011         0
ARI2011         0
ARI2011         0
ARI2011         0
HOU1973         20
HOU1973         0
HOU1973         0
HOU1973         0
HOU1973         0
MIL1999         14
MIL1999         0
MIL1999         0
MIL1999         0
MIL1999         0
HOU2012         6
HOU2012         0
HOU2012         0
HOU2012         0
HOU2012         0
STL1993         21
STL1993         0
STL1993         0
STL1993         0
STL1993         0
MON2002         15
MON2002         0
MON2002         0
MON2002         0
MON2002         0
CAL1978         19
CAL1978         0
CAL1978         0
CAL1978         0
CAL1978         0
BOS1980         8
BOS1980         0
BOS1980         0
BOS1980         0
BOS1980         0
CHW1968         16
CHW1968         0
CHW1968         0
CHW1968         0
CHW1968         0
CIN1980         10
CIN1980         0
CIN1980         0
CIN1980         0
CIN1980         0
DET2011         11
DET2011         0
DET2011         0
DET2011         0
DET2011         0
CHW2006         9
CHW2006         0
CHW2006         0
CHW2006         0
CHW2006         0
FLA2008         14
FLA2008         0
FLA2008         0
FLA2008         0
FLA2008         0
NYY1987         9
NYY1987         0
NYY1987         0
NYY1987         0
NYY1987         0
CIN1975         10
CIN1975         0
CIN1975         0
CIN1975         0
CIN1975         0
PHI2005         10
PHI2005         0
PHI2005         0
PHI2005         0
PHI2005         0
NYY1964         16
NYY1964         0
NYY1964         0
NYY1964         0
NYY1964         0
TEX1986         14
TEX1986         0
TEX1986         0
TEX1986         0
TEX1986         0
MON1985         13
MON1985         0
MON1985         0
MON1985         0
MON1985         0
PHI2003         10
PHI2003         0
PHI2003         0
PHI2003         0
PHI2003         0
CIN1986         11
CIN1986         0
CIN1986         0
CIN1986         0
CIN1986         0
SDP1999         14
SDP1999         0
SDP1999         0
SDP1999         0
SDP1999         0
NYM2003         14
NYM2003         0
NYM2003         0
NYM2003         0
NYM2003         0
CHW1966         12
CHW1966         0
CHW1966         0
CHW1966         0
CHW1966         0
BAL1974         13
BAL1974         0
BAL1974         0
BAL1974         0
BAL1974         0
NYM1971         14
NYM1971         0
NYM1971         0
NYM1971         0
NYM1971         0
DET1993         16
DET1993         0
DET1993         0
DET1993         0
DET1993         0
STL1985         17
STL1985         0
STL1985         0
STL1985         0
STL1985         0
HOU1999         21
HOU1999         0
HOU1999         0
HOU1999         0
HOU1999         0
BAL2008         12
BAL2008         0
BAL2008         0
BAL2008         0
BAL2008         0
PHI2009         14
PHI2009         0
PHI2009         0
PHI2009         0
PHI2009         0
PIT1993         12
PIT1993         0
PIT1993         0
PIT1993         0
PIT1993         0
TOR1984         11
TOR1984         0
TOR1984         0
TOR1984         0
TOR1984         0
CLE2006         16
CLE2006         0
CLE2006         0
CLE2006         0
CLE2006         0
ARI2006         11
ARI2006         0
ARI2006         0
ARI2006         0
ARI2006         0
LAA1964         22
LAA1964         0
LAA1964         0
LAA1964         0
LAA1964         0
CHW1973         14
CHW1973         0
CHW1973         0
CHW1973         0
CHW1973         0
CLE1991         5
CLE1991         0
CLE1991         0
CLE1991         0
CLE1991         0
DET1997         9
DET1997         0
DET1997         0
DET1997         0
DET1997         0
BAL2000         14
BAL2000         0
BAL2000         0
BAL2000         0
BAL2000         0
TEX1996         14
TEX1996         0
TEX1996         0
TEX1996         0
TEX1996         0
MIN1969         14
MIN1969         0
MIN1969         0
MIN1969         0
MIN1969         0
MIL1988         12
MIL1988         0
MIL1988         0
MIL1988         0
MIL1988         0
LAD1988         12
LAD1988         0
LAD1988         0
LAD1988         0
LAD1988         0
PHI1976         18
PHI1976         0
PHI1976         0
PHI1976         0
PHI1976         0
ATL2011         19
ATL2011         0
ATL2011         0
ATL2011         0
ATL2011         0
MON2004         10
MON2004         0
MON2004         0
MON2004         0
MON2004         0
SEA1993         14
SEA1993         0
SEA1993         0
SEA1993         0
SEA1993         0
CLE2010         18
CLE2010         0
CLE2010         0
CLE2010         0
CLE2010         0
NYM1970         6
NYM1970         0
NYM1970         0
NYM1970         0
NYM1970         0
CHW1986         17
CHW1986         0
CHW1986         0
CHW1986         0
CHW1986         0
NYY1978         13
NYY1978         0
NYY1978         0
NYY1978         0
NYY1978         0
STL1968         13
STL1968         0
STL1968         0
STL1968         0
STL1968         0
NYY1992         12
NYY1992         0
NYY1992         0
NYY1992         0
NYY1992         0
NYM2009         11
NYM2009         0
NYM2009         0
NYM2009         0
NYM2009         0
BOS1973         12
BOS1973         0
BOS1973         0
BOS1973         0
BOS1973         0
NYM2007         6
NYM2007         0
NYM2007         0
NYM2007         0
NYM2007         0
MIN1964         14
MIN1964         0
MIN1964         0
MIN1964         0
MIN1964         0
LAA2012         13
LAA2012         0
LAA2012         0
LAA2012         0
LAA2012         0
BOS1963         10
BOS1963         0
BOS1963         0
BOS1963         0
BOS1963         0
DET1974         14
DET1974         0
DET1974         0
DET1974         0
DET1974         0
CHC2000         16
CHC2000         0
CHC2000         0
CHC2000         0
CHC2000         0
DET1999         11
DET1999         0
DET1999         0
DET1999         0
DET1999         0
CIN1984         10
CIN1984         0
CIN1984         0
CIN1984         0
CIN1984         0
SFG2002         16
SFG2002         0
SFG2002         0
SFG2002         0
SFG2002         0
TOR1992         11
TOR1992         0
TOR1992         0
TOR1992         0
TOR1992         0
CIN2010         17
CIN2010         0
CIN2010         0
CIN2010         0
CIN2010         0
MIL1983         14
MIL1983         0
MIL1983         0
MIL1983         0
MIL1983         0
HOU1971         11
HOU1971         0
HOU1971         0
HOU1971         0
HOU1971         0
PIT2003         15
PIT2003         0
PIT2003         0
PIT2003         0
PIT2003         0
SEP1969         11
SEP1969         0
SEP1969         0
SEP1969         0
SEP1969         0
MIN1988         18
MIN1988         0
MIN1988         0
MIN1988         0
MIN1988         0
ATL1998         20
ATL1998         0
ATL1998         0
ATL1998         0
ATL1998         0
LAD1987         10
LAD1987         0
LAD1987         0
LAD1987         0
LAD1987         0
TOR1989         13
TOR1989         0
TOR1989         0
TOR1989         0
TOR1989         0
BOS1968         10
BOS1968         0
BOS1968         0
BOS1968         0
BOS1968         0
SFG1973         12
SFG1973         0
SFG1973         0
SFG1973         0
SFG1973         0
TEX2012         7
TEX2012         0
TEX2012         0
TEX2012         0
TEX2012         0
STL1969         7
STL1969         0
STL1969         0
STL1969         0
STL1969         0
COL2011         20
COL2011         0
COL2011         0
COL2011         0
COL2011         0
CLE2002         7
CLE2002         0
CLE2002         0
CLE2002         0
CLE2002         0
KCR2011         15
KCR2011         0
KCR2011         0
KCR2011         0
KCR2011         0
SEA1982         17
SEA1982         0
SEA1982         0
SEA1982         0
SEA1982         0
MIA2012         8
MIA2012         0
MIA2012         0
MIA2012         0
MIA2012         0
OAK1982         17
OAK1982         0
OAK1982         0
OAK1982         0
OAK1982         0
FLA2000         13
FLA2000         0
FLA2000         0
FLA2000         0
FLA2000         0
CLE2007         6
CLE2007         0
CLE2007         0
CLE2007         0
CLE2007         0
NYM1967         14
NYM1967         0
NYM1967         0
NYM1967         0
NYM1967         0
ATL1970         14
ATL1970         0
ATL1970         0
ATL1970         0
